URL,SIZE,#of Outgoing,Type
https://msbfile03.usc.edu/digitalmeasures/leonyzhu/pci/Leon-CV-2014-3.pdf,"2,36,487",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Tacit%20to%20explicit%20draft-1.pdf,"2,36,864",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/baizhu/intellcont/price_discovery_process_in_the_copper%20revised%2012-15-09-1.pdf,"2,36,947",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/levitin/pci/Lloyd%20Levitin-1.pdf,"2,37,504",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wtlin/intellcont/07IJBSR-TsaiLin-Service%20Quality%20ERP%20Consultant%20Selections-1.pdf,"2,38,668",0,application/pdf
http://classic.marshall.usc.edu/assets/157/25570.pdf,"2,39,022",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/kmerchan/intellcont/critical%20perspectives%20as%20published-1.pdf,"2,39,949",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wiltermu/intellcont/Categorization-1.doc,"2,41,152",0,application/msword
http://classic.marshall.usc.edu/assets/163/26269.pdf,"2,44,450",0,application/pdf
http://www-bcf.usc.edu/~lluo/IdeaGeneration.pdf,"2,44,730",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/defond/intellcont/DeFond%20discussion%20of%20DGS%20Oct%2014%202010%20v2-1.pdf,"2,46,213",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/Disciplinary_Status_of_CB_JCR-1.pdf,"2,46,792",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/KM%20an%20iterdisciplinary%20approach-1.pdf,"2,47,026",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jameso/pci/james%20j%20owens%20cv%202014%20for%202014%20apr%20submitted%20january%2020%202015-1.pdf,"2,48,638",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/srajagop/intellcont/with%20affil%20discre%20service%20pom%20final%20may%202013-1.pdf,"2,48,649",4,application/pdf
https://msbfile03.usc.edu/digitalmeasures/fiss/intellcont/Kennedy%20and%20Fiss%20AMJ%202009-1.pdf,"2,48,664",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/elizabcc/intellcont/ChukMatsumotoMiller-JAE-1.pdf,"2,49,979",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/nathanaf/intellcont/power_defensive_denigration_and_gratitude_expression-1.pdf,"2,50,393",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jnunes/intellcont/Conspicuous%20Consumption%20in%20a%20Recession-1.pdf,"2,50,509",9,application/pdf
https://msbfile03.usc.edu/digitalmeasures/pmore/intellcont/Transcending%20Knowledge%20Differences%20for%20companies-1-2.pdf,"2,50,584",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/gordonph/intellcont/Airline_Quality-2.pdf,"2,51,589",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Hacker%20idiocy-1.pdf,"2,52,537",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/sarahtow/intellcont/Townsend%20%20Thompson%202014%20OPR-1.pdf,"2,52,896",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/JMS%20Professionalism%20Guidelines-1.pdf,"2,53,228",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/pci/Vita-2014-11-2014-1.doc,"2,53,440",36,application/msword
https://msbfile03.usc.edu/digitalmeasures/dhsolomo/pci/CV-5.pdf,"2,53,607",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/CAR10-1.pdf,"2,53,803",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/CAR10-2.pdf,"2,53,803",1,application/pdf
http://www-bcf.usc.edu/~tuzel/tfppaper_2013July8.pdf,"2,54,058",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/boramin/pci/Min%20Bora_CV%202013-2014-1.pdf,"2,55,505",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/sbonner/intellcont/BonnerHesfordVanderStedeYoung2006-1.pdf,"2,56,683",6,application/pdf
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/ACRnews_w_04-1.pdf,"2,57,300",13,application/pdf
https://msbfile03.usc.edu/digitalmeasures/markward/pci/Curriculum%20Vitae%202015-1.pdf,"2,59,389",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/nathanaf/intellcont/blame_contagion-1.pdf,"2,59,708",4,application/pdf
https://msbfile03.usc.edu/digitalmeasures/kmayer/intellcont/Mayer%20Bercovitz%20CP%20Econ%20JLE0%202006-1.doc,"2,60,608",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/priester/intellcont/2004jcra2sc2-1.pdf,"2,60,780",6,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wtlin/intellcont/10IJPPR-ABC%20Product%20Mix-1.pdf,"2,61,092",4,application/pdf
http://www-bcf.usc.edu/~lluo/ActivityConsumptionFinal.pdf,"2,62,386",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/JAE10-1.pdf,"2,62,606",8,application/pdf
https://msbfile03.usc.edu/digitalmeasures/nathanaf/intellcont/managing_to_stay_in_the_dark-1.pdf,"2,64,428",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/jcp_article-1.pdf,"2,66,645",4,application/pdf
http://www-bcf.usc.edu/~christoj/pdf/hfa7.pdf,"2,69,219",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/kmayer/intellcont/Mayer%20Somaya%20Williamson%20Org%20Science%20Forthcoming-1.doc,"2,70,848",2,application/msword
http://www-bcf.usc.edu/~quadrini/papers/FFpap.pdf,"2,71,171",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/HCMRarticle-1.pdf,"2,71,497",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/bassok/intellcont/Contract-flexibility-1.pdf,"2,71,600",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/Asymmetric%20Effects%20of%20Fashions-2.pdf,"2,72,512",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Marxist%20philosophy-1.pdf,"2,73,007",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/Posted%20prices%20and%20strategic%20buyers-1.pdf,"2,73,249",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/aris/intellcont/RealYieldVariability_AnExplanationoftheUIRPRelatedPuzzles_12-31-2013-1.pdf,"2,73,938",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/lawler/pci/Ed%20Lawler%20Vita%201-15%20(APR)-1.pdf,"2,74,468",5,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/Introduction%20to%20AI%20and%20ES-1.pdf,"2,75,714",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/CACM%201997-1.pdf,"2,75,984",31,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/DOT.final-1.pdf,"2,76,865",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/JAE2012-1.pdf,"2,77,263",4,application/pdf
https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/stratgegic%20customer_v3_5-1.pdf,"2,78,000",0,application/pdf
http://ceo.usc.edu/docs/vitae/conger.pdf,"2,78,973",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wtlin/intellcont/14Lin%20PetroChina%20Budget-%20Cost%20Management-1.pdf,"2,80,327",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/CiQ%20JMI-1.pdf,"2,80,335",17,application/pdf
https://msbfile03.usc.edu/digitalmeasures/priester/intellcont/jm-1.pdf,"2,80,544",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/Banks%20Reputation%20Commons-2.pdf,"2,80,908",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/twilbur/pci/T.%20Wilbur%20CV%202015-1.pdf,"2,82,124",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/terancew/pci/Vita_USC_Terry%20Wolfe-1.pdf,"2,82,158",4,application/pdf
http://pwp.marshall.usc.edu/sites/1_marshall.usc.edu/assets/151/24920.pdf,"2,82,344",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/Strategic%20Benefits%20of%20Low%20Fit%20Brand%20Extensions_Final-1.docx,"2,83,993",1,application/vnd.openxmlformats-officedocument.wordprocessingml.document
http://d1c25a6gwz7q5e.cloudfront.net/papers/download/11072012_zaubermanpaper.pdf,"2,85,645",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/diradmit/pci/LKHCV%20(2)-1.pdf,"2,85,721",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/drcarval/intellcont/Carvalho_GovBanks_CopyEdited_09.27.2013-1.pdf,"2,86,558",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/dss-taxonomy-1.pdf,"2,86,779",9,application/pdf
https://msbfile03.usc.edu/digitalmeasures/priyankj/pci/JoshiCVMay2015-1.pdf,"2,87,170",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/Social%20Media%20in%20the%20Supply%20Chain-3-1.docx,"2,88,074",12,application/vnd.openxmlformats-officedocument.wordprocessingml.document
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/Multiple%20criterion%20poduct%20pricing-1.pdf,"2,88,490",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/gordonph/intellcont/private_public_security_issuance-2.pdf,"2,88,652",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/bassok/pci/CV_Bassok_2014-1.pdf,"2,89,222",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/gordonph/intellcont/JF%202008-1.pdf,"2,89,573",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/Forecasting%20Using%20Internal%20Markets-1.pdf,"2,90,581",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/WS99-10-016-1.pdf,"2,91,281",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/TAR%202014-1.pdf,"2,92,780",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/mayzlin/intellcont/mayzlin_shin11-1.pdf,"2,93,009",1,application/pdf
http://www-bcf.usc.edu/~tuzel/Jones_tuzel_inventories_final.pdf,"2,93,080",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Classics-Adler(Marx)-1.pdf,"2,93,448",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/aris/intellcont/DMUSD_Announcements_06-28-2012-1.pdf,"2,94,973",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/blumenth/pci/5282542883.2016-2.pdf,"2,96,355",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/aritz/pci/CV_Jolanta_Aritz-11-12.pdf,"2,96,718",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/lisacava/intellcont/Cavanaugh%20et%20al%202008%20-%20Tail%20of%20Two%20Personalities-1.pdf,"2,98,191",5,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wtlin/pci/15Lin-Vita-M-4.pdf,"2,99,028",0,application/pdf
http://classic.marshall.usc.edu/assets/167/26749.pdf,"2,99,322",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/pcarneva/pci/Carnevale%20CV%20January%202015-3.pdf,"2,99,344",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/Trouble%20in%20Store-1.pdf,"2,99,501",0,application/pdf
http://classic.marshall.usc.edu/assets/157/25569.pdf,"3,00,953",53,application/pdf
https://msbfile03.usc.edu/digitalmeasures/aimrohor/intellcont/USDebt-1.pdf,"3,01,547",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/Not_happy_06-1.pdf,"3,01,570",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Adler-1.pdf,"3,01,800",16,application/pdf
https://msbfile03.usc.edu/digitalmeasures/baizhu/pci/BChenvitae%20(4)-1.pdf,"3,02,247",32,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/JAE14-1.pdf,"3,03,363",5,application/pdf
https://msbfile03.usc.edu/digitalmeasures/srajagop/pci/Raj-Vita-16.pdf,"3,03,486",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/a%20goal%20programming%20model%20for%20cash%20management-1.pdf,"3,04,640",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/ssahoo/pci/Satish_Resume-1.pdf,"3,04,940",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wtlin/intellcont/12IJAF030403%20LI-1.pdf,"3,05,083",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/choong/intellcont/The%20role%20of%20brand%20logos%20in%20firm%20performance-1.pdf,"3,05,899",4,application/pdf
https://msbfile03.usc.edu/digitalmeasures/nwarren/pci/CV-WARREN-2014-1.pdf,"3,07,654",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jbarcal/pci/barcal%202013-14%20jjb%20cv-1.pdf,"3,08,620",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/cswenson/intellcont/06_Intl-LeeSwenson-1.pdf,"3,09,032",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/RAST2008-1.pdf,"3,09,600",5,application/pdf
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/AI-in-Accounting-Finance-and-Management-1.pdf,"3,09,762",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jnunes/intellcont/Brand%20Prominence%201-12-10-1.pdf,"3,10,010",6,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jnunes/intellcont/Feeling%20Superior-2.pdf,"3,10,076",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Technological%20Base-1.pdf,"3,10,467",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wtlin/intellcont/09Tsai%20Selection%20Criteria%20ERP-1.pdf,"3,12,634",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/TAR%202011-1.pdf,"3,13,618",42,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/TAR%202011-2.pdf,"3,13,618",42,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/JAE11-1.pdf,"3,13,622",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/brand_attitude05-1.pdf,"3,17,042",0,application/pdf
http://www-bcf.usc.edu/~tellis/Risk.pdf,"3,18,400",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/ulkumen/intellcont/Budgeting%20and%20Framing-1.pdf,"3,19,060",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/rozovill/pci/4.%20Sandra%20Rozo%20CV%20-1.pdf,"3,21,415",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wtlin/intellcont/04JACG-LIN_CHINA%20CorpGov-1.pdf,"3,22,229",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jnunes/intellcont/Power%20of%20Repetition%20Final-1.pdf,"3,23,043",10,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/TAR2015-1.pdf,"3,24,329",9,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/JAE08-1.pdf,"3,25,557",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/priester/intellcont/2003-JCP-PriesterPetty-1.pdf,"3,25,574",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wakslak/intellcont/Ledgerwood_Wakslak__Wang_in_press_JESP-1.pdf,"3,25,729",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/AJPT2013-1.pdf,"3,29,443",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/kirks/pci/snydercv2013-1.pdf,"3,29,991",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/JAE05-3.pdf,"3,31,528",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/JAE05-2.pdf,"3,31,528",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/aris/intellcont/Filter%20Rules%20%20FX_JIFMIM_06-21-1.pdf,"3,32,137",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/millerju/intellcont/Miller%20J%20I%20-%20The%20Mortality%20Problem%20of%20Learning%20and%20Mimetic%20Practice%20-%20SEJ%202012-1.pdf,"3,34,167",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/pmore/intellcont/2009-AC-1083-1.pdf,"3,35,585",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/shantanu/pci/DUTTA%20shantanuvitajan2015-1.pdf,"3,38,183",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/choong/intellcont/AA%20Model%20of%20Customer_Brand_Relationships%20Jan_09_2013-2.docx,"3,39,579",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/public%20and%20private%20-%20Sept%2022-1.doc,"3,40,992",2,application/msword
https://msbfile03.usc.edu/digitalmeasures/jnunes/intellcont/The%20Malleable%20Brand-1.pdf,"3,41,091",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wakslak/intellcont/Irmak%20Wakslak%20%20Trope%202013-1.pdf,"3,41,094",9,application/pdf
https://msbfile03.usc.edu/digitalmeasures/erkens/intellcont/HEE%20SSRN%20September%202008-1.pdf,"3,41,682",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/teodorid/pci/FlorentaTeodoridis_CV_USC_Dec2015-1.pdf,"3,44,662",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/lawler/intellcont/G13-06(625)-1.pdf,"3,47,973",2,application/pdf
http://www-bcf.usc.edu/~lluo/ProductLineDesign.pdf,"3,49,107",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/gordonph/intellcont/JF%202002-1.pdf,"3,49,386",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/ACRConceptual2004-1.pdf,"3,50,120",9,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wholder/intellcont/Foreign%20Filers-1.pdf,"3,50,880",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/kmerchan/pci/vita%20Merchant%20current%20long-5-6.pdf,"3,51,310",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/fiss/intellcont/Ansari%20Fiss%20and%20Zajac%20AMR%202010-1.pdf,"3,51,430",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/comparative%20analysis%20of%20evolution%20of%20taxonomy-1.pdf,"3,51,820",4,application/pdf
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/consumer_hopefulness04-1.pdf,"3,51,852",12,application/pdf
https://msbfile03.usc.edu/digitalmeasures/rcwalker/pci/CV%20Robyn%20Walker-7-8.pdf,"3,52,552",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/store_characteristics98-1.pdf,"3,52,883",0,application/pdf
http://classic.marshall.usc.edu/assets/156/25517.pdf,"3,54,379",1,application/pdf
http://gtellis.net/Publications/MakeBuyAlly.pdf,"3,55,303",12,application/pdf
https://msbfile03.usc.edu/digitalmeasures/nrajagop/intellcont/Alliance%20Capabilities%20(JOM)-1.pdf,"3,57,438",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wtlin/intellcont/14Cang-Chu-Lin-JAPP-China%20EM%20and%20IFRS-1.pdf,"3,58,458",8,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wakslak/intellcont/mueller%20wakslak%20and%20krishnan%20(jesp%20in%20press)-1.doc,"3,59,424",0,application/msword
http://www.bm.ust.hk/mark/staff/Ying-MS-2013.pdf,"3,60,400",4,application/pdf
https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/Dasu-jacket-1.pdf,"3,63,473",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/an%20expert%20system%20for%20cash%20flow%20analysis-1.pdf,"3,63,678",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/waynecha/pci/20150901_CV_Chang_Wayne-1.pdf,"3,64,261",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/Hope_Foundations_Trends_Marketing-1.doc,"3,68,640",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/activists%20categories%20and%20markets-1.pdf,"3,68,708",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/cswenson/intellcont/SSF%20study%20JATA%20submission%20June%202011-1.pdf,"3,69,472",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/Beyond%20price%20mechanisms%20How%20much%20can%20service%20help-1.pdf,"3,69,721",17,application/pdf
https://msbfile03.usc.edu/digitalmeasures/gordonph/intellcont/PrivatePublicMergerWaves-1.pdf,"3,70,717",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/gabrys/pci/CVFINAL-1.pdf,"3,73,688",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/Supporting%20Decisions%20in%20Real-revised-4-1.doc,"3,74,784",12,application/msword
https://msbfile03.usc.edu/digitalmeasures/yookyouk/pci/CV_YKim_updated-2.pdf,"3,75,947",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/sbonner/intellcont/BonnerSprinkle2001-1.pdf,"3,76,069",1,application/pdf
http://www-bcf.usc.edu/~lluo/JMDPaper.pdf,"3,76,680",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/computer%20knowledge%20requirements-1.pdf,"3,77,873",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/mayzlin/intellcont/MCD1104-1.pdf,"3,78,038",7,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wtlin/intellcont/New%20Financial%20Service%20Development%20for%20Banks%20in%20Taiwan%20Based%20on%20Customer%20Needs%20and%20Expectations-SIJ%2031(2)-Jan%202011-pp215-236-1.pdf,"3,78,426",4,application/pdf
https://msbfile03.usc.edu/digitalmeasures/lharris/pci/harris%20cvitae%2001-19-2015-1.pdf,"3,78,638",25,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/multiple%20goal%20pension%20model-1.pdf,"3,81,980",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/fygenson/pci/CV_Fygenson_2014-1.pdf,"3,83,751",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/drcarval/intellcont/EquityVolatilityFinConstraints_Paper-1.pdf,"3,83,879",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/sbonner/intellcont/BonnerLewis1990-1.pdf,"3,86,002",6,application/pdf
https://msbfile03.usc.edu/digitalmeasures/gordonph/intellcont/JFhpp_Aug24-1.pdf,"3,87,423",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/gordonph/intellcont/hoberg_phillips_The_stock_market_and_product_uniqueness-1.pdf,"3,89,013",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Socialisation-1.pdf,"3,89,326",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/1993_computationalmathematicalmodels-1.pdf,"3,90,068",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wakslak/intellcont/wakslak%20(2012)-1.pdf,"3,90,076",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/gordonph/intellcont/RFS%202010-1.pdf,"3,91,141",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/aris/intellcont/Deficits_YieldsCA_06-15-2012_JMacro-1.pdf,"3,92,075",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wiltermu/intellcont/ItHurts_Final-1.doc,"3,93,728",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/ACCINF249-1.pdf,"3,98,156",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/sbonner/intellcont/EB1TAR2013-1.pdf,"4,02,061",57,application/pdf
http://www-bcf.usc.edu/~dhsolomo/SelPub.pdf,"4,03,117",23,application/pdf
http://www-bcf.usc.edu/~sjoslin/papers/GJ.pdf,"4,03,143",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Redirections%20Profs-1.pdf,"4,03,431",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Universia%20collaborative-1.pdf,"4,03,842",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wiltermu/intellcont/AMJ-2010-0960.final-1.doc,"4,03,968",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/bassok/intellcont/EORMS-ENCY-1.doc,"4,05,504",1,application/msword
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/Maximizing-reimbursement-of-indirect-costs-a-mathematical-1.pdf,"4,05,776",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/tuzel/intellcont/crerevisedaug31-1.pdf,"4,06,054",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/nathanaf/intellcont/power_role_identification-1.pdf,"4,06,493",17,application/pdf
https://msbfile03.usc.edu/digitalmeasures/tellis/pci/Tellis%20Vita-2.pdf,"4,07,036",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/01-Heckscher-chap01%20copy-1.pdf,"4,07,881",4,application/pdf
http://www.nber.org/papers/w18340.pdf,"4,09,805",9,application/pdf
https://msbfile03.usc.edu/digitalmeasures/lisacava/intellcont/Cavanaugh%20-%20JMR%20April%202014-2.pdf,"4,10,087",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/kmerchan/intellcont/AOS%20final-1.pdf,"4,14,105",4,application/pdf
https://msbfile03.usc.edu/digitalmeasures/kallend/intellcont/JEEN4_p1_SDC-1.pdf,"4,14,489",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/deangelo/intellcont/SEO%20JFE%20March%202010-1.pdf,"4,15,456",1,application/pdf
http://www-bcf.usc.edu/~nazerzad/pdf/cpa-jor.pdf,"4,18,241",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/aansari/pci/cv-arif-2016-detailed_v2-1.pdf,"4,19,335",1,application/pdf
http://www-bcf.usc.edu/~tellis/Financial.pdf,"4,22,612",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/rozovill/intellcont/FINAL%20REVISED%20PAPER-1.pdf,"4,24,041",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/cswenson/intellcont/Appendix%20to%20Accompany%20Lefcoe%20Swenson-1.pdf,"4,27,191",0,application/pdf
http://gsm.ucdavis.edu/sites/main/files/file-attachments/entry_response.pdf,"4,28,212",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/0-1-Knapsack-Domination-1.pdf,"4,31,044",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/gordonph/intellcont/NewIndustries-1.pdf,"4,31,303",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/baizhu/intellcont/Overinvestment%20When%20Control%20Separates%20from%20Ownership%20in%20China_2009_12_20-1.pdf,"4,37,389",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Tonnies%20to%20Marx%20-%20Organization%20Studies-2015-Adler-445-71-1.pdf,"4,38,022",4,application/pdf
https://msbfile03.usc.edu/digitalmeasures/fiss/intellcont/Fiss%20Kennedy%20Davis%20Org%20Science%202012-1.pdf,"4,39,960",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/generalized%20network%20modeling%20system%20for%20scheduling-1.pdf,"4,40,287",0,application/pdf
